popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
54,0.355,0.785,216306.0,0.574,0.00025,3,0.106,-9.127,0,0.135,2349,0.637
68,0.000177,0.644,240307.0,0.661,5.14e-06,2,0.108,-6.093,0,0.0418,12549,0.272
41,0.903,0.485,,0.171,0.892,1,0.108,-17.825,1,0.0262,26121,0.559
13,0.764,0.667,241093.0,0.539,0.0,1,0.788,-10.414,0,0.945,8362,0.488
52,0.0117,0.61,240560.0,0.61,0.0,10,0.134,-7.071,0,0.0337,20553,0.442
46,0.899,0.183,415920.0,0.362,0.687,2,0.165,-13.962,0,0.0349,8809,0.0328
28,0.993,0.428,,0.0932,0.948,3,0.101,-25.672,0,0.041,17085,0.456
48,0.376,0.713,,0.914,5.33e-05,4,0.174,-3.8,0,0.265,25321,0.654
44,0.00408,0.593,199533.0,0.911,0.0,8,0.158,-3.922,0,0.0791,8684,0.512
36,0.0368,0.517,297560.0,0.623,5.06e-06,8,0.0846,-12.332,1,0.0281,23731,0.756
69,0.052,0.817,209143.0,0.587,0.00165,5,0.185,-6.502,0,0.108,26227,0.352
54,0.868,0.484,,0.292,0.000372,2,0.0903,-13.098,0,0.0348,24859,0.0781
59,0.0787,0.593,213649.0,0.856,1.55e-06,9,0.229,-5.144,1,0.115,8584,0.211
52,0.206,0.619,219339.0,0.607,0.0,4,0.113,-9.483,0,0.316,25617,0.202
47,0.0669,0.575,230405.0,0.899,1.25e-05,1,0.0935,-5.011,0,0.0487,12042,0.673
14,0.893,0.62,56160.0,0.307,0.0,11,0.345,-17.514,0,0.913,26227,0.715
2,0.996,0.529,86427.0,0.171,0.923,6,0.163,-22.364,0,0.0347,3740,0.822
49,0.109,0.558,,0.524,0.0,7,0.17,-10.528,0,0.0339,6075,0.727
36,0.00965,0.61,232209.0,0.861,0.151,4,0.631,-7.447,0,0.0284,25050,0.753
28,0.717,0.735,194800.0,0.421,0.0522,5,0.0594,-16.684,0,0.0546,26227,0.78
62,0.48,0.75,240460.0,0.594,0.0,3,0.166,-5.619,1,0.282,7959,0.255
36,0.927,0.233,138733.0,0.0557,0.952,5,0.645,-20.188,0,0.0383,15816,0.535
53,0.744,0.366,,0.357,1.97e-05,7,0.11,-6.227,1,0.0342,4887,0.117
28,0.0259,0.546,184307.0,0.781,0.000836,7,0.0942,-5.476,0,0.0376,6238,0.691
32,0.706,0.393,166533.0,0.5,0.422,10,0.334,-17.013,0,0.102,11551,0.521
32,0.987,0.0842,,0.00419,0.853,3,0.074,-35.997,0,0.0436,16883,0.0344
0,0.918,0.24,163135.0,0.0943,0.0679,0,0.368,-14.576,0,0.042,9779,0.181
41,0.936,0.0851,,0.00669,0.821,4,0.0662,-33.526,0,0.042,26227,0.0364
23,0.98,0.356,214893.0,0.0545,0.000201,11,0.125,-23.041,0,0.0466,17102,0.181
21,0.985,0.142,,0.177,0.000223,5,0.306,-22.804,0,0.0655,26227,0.0647
42,0.3,0.417,272027.0,0.589,0.0529,3,0.101,-8.955,1,0.0498,14992,0.36
37,0.16,0.618,282240.0,0.433,0.00402,0,0.0857,-7.862,0,0.0283,19637,0.447
50,0.704,0.731,200307.0,0.469,0.0,3,0.169,-7.551,0,0.0464,9403,0.343
45,0.563,0.824,,0.578,0.269,7,0.0867,-8.049,1,0.0499,3419,0.221
68,0.0206,0.382,234886.0,0.638,0.0,2,0.16,-4.516,1,0.041,24528,0.15
67,0.0906,0.762,142893.0,0.705,0.0,9,0.17,-5.195,1,0.165,5964,0.264
51,0.896,0.625,,0.628,0.0079,7,0.342,-7.719,1,0.0435,9829,0.486
73,0.031,0.61,200400.0,0.926,0.0012,11,0.0821,-4.843,1,0.0479,14497,0.861
50,0.0642,0.603,240701.0,0.241,0.0476,0,0.107,-12.43,1,0.0472,6177,0.162
43,0.611,0.683,,0.664,0.0,5,0.234,-4.813,1,0.0581,2990,0.725
10,0.967,0.262,295240.0,0.249,0.0309,6,0.0667,-18.858,0,0.0461,19174,0.118
40,0.597,0.674,,0.445,0.0,0,0.269,-10.142,1,0.76,5131,0.716
33,0.986,0.0896,,0.0477,0.872,10,0.0845,-25.767,0,0.0663,17369,0.0646
27,0.724,0.75,181440.0,0.269,3.36e-05,10,0.117,-11.404,0,0.0442,26227,0.558
77,0.0794,0.538,,0.704,0.0,4,0.0867,-8.904,1,0.0332,5486,0.583
44,0.959,0.548,196360.0,0.314,1.28e-06,3,0.0917,-9.787,0,0.044,10613,0.464
38,0.035,0.665,222747.0,0.543,5.9e-06,10,0.136,-8.8,1,0.031,24883,0.686
61,0.0811,0.678,,0.462,0.0,3,0.11,-7.842,0,0.0628,7787,0.121
34,0.307,0.748,306613.0,0.387,8.43e-05,2,0.114,-13.702,1,0.045,26227,0.542
46,0.00109,0.327,,0.924,0.0,0,0.13,-3.141,0,0.0738,15727,0.409
49,0.0208,0.62,,0.642,0.0,8,0.126,-7.637,0,0.212,25612,0.565
54,0.186,0.728,213640.0,0.644,0.0,10,0.0613,-5.075,0,0.0339,5990,0.415
16,0.991,0.131,415507.0,0.0838,7.1e-05,11,0.0997,-20.175,0,0.0568,17098,0.0368
42,0.275,0.587,251920.0,0.76,0.444,7,0.682,-8.587,1,0.0701,18315,0.363
53,0.0879,0.555,,0.793,0.0,3,0.136,-4.826,0,0.333,12521,0.283
87,0.0233,0.602,197547.0,0.658,6e-05,4,0.237,-5.934,0,0.0558,11324,0.268
21,0.4,0.526,157560.0,0.686,0.00401,10,0.296,-12.892,0,0.0317,20684,0.974
53,0.0711,0.654,206627.0,0.815,2.53e-06,10,0.133,-5.524,0,0.0377,5256,0.301
60,0.00931,0.786,235307.0,0.689,1.14e-06,4,0.214,-6.113,0,0.315,12905,0.874
15,0.977,0.293,258347.0,0.135,0.12,6,0.0889,-20.459,0,0.0464,26227,0.0464
20,0.204,0.753,267667.0,0.622,1.55e-06,10,0.23,-8.093,0,0.0297,25353,0.842
27,0.995,0.361,379000.0,0.00666,0.9,11,0.13,-29.77,0,0.0564,18967,0.141
58,0.384,0.711,233871.0,0.403,0.0,5,0.0772,-7.254,1,0.154,21428,0.781
17,0.882,0.563,211533.0,0.477,0.0,5,0.959,-8.51,0,0.932,17920,0.802
61,0.571,0.705,173605.0,0.443,0.000116,10,0.109,-10.765,0,0.0716,12285,0.306
58,0.853,0.52,154732.0,0.171,0.0,4,0.174,-14.5,1,0.0423,6131,0.23
71,0.0103,0.863,202640.0,0.457,5.32e-05,7,0.109,-6.422,1,0.0526,26227,0.401
34,0.00665,0.28,,0.6,0.00092,8,0.14,-7.695,0,0.0423,18471,0.356
37,0.0127,0.544,130427.0,0.792,1.83e-06,9,0.305,-6.981,0,0.0381,11177,0.949
48,0.0921,0.697,199028.0,0.456,0.0,11,0.137,-8.588,0,0.0657,26227,0.341
2,0.973,0.353,180160.0,0.0492,0.0,6,0.364,-28.583,1,0.0599,7157,0.107
42,0.000236,0.587,193680.0,0.908,1.92e-05,10,0.0888,-3.665,0,0.0387,2344,0.323
44,0.198,0.584,218885.0,0.739,0.000663,4,0.262,-9.826,1,0.126,10855,0.387
40,0.196,0.661,401240.0,0.701,0.887,9,0.152,-10.925,1,0.0363,12268,0.963
76,0.00906,0.775,,0.68,0.0,3,0.109,-5.508,1,0.0629,3665,0.656
46,0.342,0.682,206667.0,0.682,0.00646,8,0.155,-5.754,1,0.0474,11115,0.473
66,0.514,0.376,215813.0,0.466,5.8e-05,1,0.0781,-6.927,0,0.0353,15777,0.276
51,0.21,0.782,166291.0,0.504,0.131,4,0.0982,-7.21,1,0.106,18652,0.342
66,0.147,0.9,,0.365,0.185,1,0.179,-6.395,1,0.235,9132,0.136
34,0.549,0.584,126640.0,0.885,0.00237,5,0.103,-5.058,0,0.107,638,0.886
19,0.162,0.407,140133.0,0.71,0.00283,2,0.25,-6.397,0,0.0327,13271,0.922
62,0.992,0.235,295560.0,0.166,0.87,8,0.101,-19.632,0,0.0347,357,0.0356
56,0.0426,0.485,257413.0,0.854,0.0,11,0.4,-4.848,0,0.0899,15761,0.886
60,0.167,0.659,,0.839,0.0,5,0.389,-4.106,0,0.162,5148,0.624
56,0.131,0.764,161600.0,0.664,1.4e-05,3,0.0889,-7.868,0,0.0269,4246,0.962
62,0.00199,0.62,,0.688,1.24e-05,10,0.0957,-7.421,0,0.0367,22739,0.211
0,0.966,0.291,207653.0,0.151,0.0,8,0.813,-25.517,0,0.311,14041,0.295
17,0.763,0.414,133213.0,0.329,0.818,11,0.125,-16.448,1,0.0444,11346,0.703
54,0.0565,0.318,404413.0,0.918,0.293,5,0.659,-6.288,0,0.0373,5397,0.6
48,0.0654,0.894,180093.0,0.458,0.0192,5,0.107,-8.594,0,0.0507,25365,0.679
16,0.882,0.426,104760.0,0.887,0.0,2,0.941,-4.934,0,0.827,22593,0.582
9,0.966,0.306,272027.0,0.0803,1.09e-06,4,0.567,-20.285,0,0.0489,20948,0.18
53,0.668,0.548,,0.367,0.0,8,0.144,-9.271,0,0.0309,11749,0.416
58,0.335,0.792,230600.0,0.808,0.0,8,0.269,-4.156,0,0.0963,23748,0.709
37,0.575,0.756,284027.0,0.432,0.00436,8,0.114,-15.274,1,0.0411,23492,0.883
0,0.957,0.288,309707.0,0.0605,6.69e-06,3,0.697,-24.38,1,0.049,18205,0.17
76,0.384,0.819,177600.0,0.519,0.0,1,0.0899,-7.16,1,0.0768,39,0.452
4,0.899,0.186,182520.0,0.0383,0.958,8,0.11,-26.999,1,0.0392,24261,0.0759
20,0.84,0.29,,0.595,7.19e-05,0,0.411,-14.287,0,0.449,13920,0.294
53,0.595,0.469,163027.0,0.647,1.65e-06,11,0.339,-13.913,0,0.0315,26227,0.942
52,0.291,0.812,234998.0,0.35,0.0295,9,0.0951,-7.566,1,0.0428,6252,0.41
40,0.275,0.798,285200.0,0.702,0.000591,4,0.112,-8.664,1,0.239,23333,0.623
51,0.538,0.256,240360.0,0.523,0.00832,11,0.0849,-5.175,0,0.0294,26227,0.318
46,0.222,0.637,200327.0,0.733,0.0,2,0.0428,-6.052,1,0.296,26227,0.848
36,0.00215,0.52,,0.726,0.905,6,0.0466,-6.235,1,0.0427,10044,0.477
76,0.0184,0.839,242520.0,0.705,1.77e-05,8,0.102,-5.194,1,0.0445,5164,0.575
36,0.281,0.794,180467.0,0.288,0.0,1,0.105,-16.082,1,0.0364,271,0.664
59,0.0764,0.703,167560.0,0.574,0.0,10,0.128,-8.675,1,0.0491,159,0.829
59,0.0037,0.421,203267.0,0.978,0.0,9,0.111,-4.004,1,0.302,26227,0.359
36,0.0438,0.417,264467.0,0.41,0.00661,3,0.247,-9.002,0,0.0277,19203,0.093
45,0.972,0.296,282000.0,0.232,0.785,11,0.0982,-20.553,1,0.0349,25132,0.393
60,0.191,0.746,,0.615,0.0,7,0.0861,-7.124,1,0.0345,5257,0.512
63,0.0284,0.583,181733.0,0.633,0.0,9,0.0697,-8.034,1,0.34,26227,0.501
45,0.971,0.367,183653.0,0.349,0.296,2,0.633,-7.74,0,0.0268,20277,0.192
50,0.299,0.554,158747.0,0.48,1.09e-05,0,0.165,-10.925,0,0.0317,23491,0.626
16,0.949,0.304,,0.282,0.000289,10,0.117,-12.648,0,0.0338,19658,0.171
73,0.108,0.539,328093.0,0.583,0.0,4,0.111,-4.935,1,0.0275,21769,0.337
45,0.616,0.667,,0.741,1.31e-06,5,0.933,-7.578,0,0.0385,6160,0.783
13,0.955,0.189,,0.246,0.833,4,0.185,-16.532,0,0.0376,26227,0.0583
46,0.145,0.782,229913.0,0.594,1.01e-05,8,0.609,-6.248,0,0.0718,11499,0.544
37,0.867,0.455,,0.171,2.43e-05,9,0.115,-13.093,0,0.0384,5398,0.198
47,0.361,0.577,314067.0,0.83,0.0203,10,0.0681,-9.843,0,0.0588,26227,0.673
32,0.709,0.681,,0.395,0.000358,1,0.0543,-9.516,1,0.0458,19917,0.673
59,0.449,0.753,,0.59,0.0104,10,0.153,-9.622,0,0.0357,22637,0.863
27,0.547,0.358,,0.886,0.0,8,0.783,-8.325,1,0.0734,13806,0.744
50,0.0736,0.605,332067.0,0.846,0.00019,7,0.125,-5.344,1,0.0425,5441,0.914
47,0.0167,0.661,191853.0,0.84,0.0,5,0.501,-2.84,0,0.0969,7407,0.571
18,0.96,0.0811,,0.0713,0.757,4,0.044,-21.706,0,0.0399,26227,0.0387
47,0.183,0.846,213515.0,0.388,0.00208,3,0.146,-11.48,0,0.13,26227,0.317
68,0.842,0.506,257737.0,0.433,0.0311,5,0.112,-14.183,1,0.0345,26227,0.641
36,0.987,0.42,118533.0,0.0755,0.826,11,0.202,-23.728,0,0.0389,9332,0.176
68,0.272,0.666,209885.0,0.39,9.39e-06,8,0.111,-8.575,0,0.0838,3600,0.325
14,0.982,0.507,79200.0,0.127,0.0,5,0.609,-22.072,0,0.0842,16290,0.297
34,0.985,0.343,283000.0,0.0442,0.852,8,0.064,-18.788,1,0.053,19159,0.164
55,0.0914,0.592,194960.0,0.674,0.0,0,0.331,-5.328,1,0.0402,26227,0.338
61,0.0728,0.595,,0.732,1.01e-05,10,0.244,-4.499,0,0.0913,24068,0.617
30,0.00582,0.403,399693.0,0.88,0.000508,3,0.319,-5.872,0,0.0532,173,0.235
53,0.861,0.505,149053.0,0.255,0.00389,0,0.0782,-12.558,0,0.0352,10431,0.623
42,0.00964,0.34,266053.0,0.646,0.0,8,0.0668,-5.193,1,0.0522,3072,0.291
64,0.000324,0.332,213320.0,0.837,0.0,8,0.164,-3.437,0,0.038,26227,0.551
39,0.979,0.36,232000.0,0.0294,0.891,7,0.113,-26.897,1,0.058,7647,0.174
48,0.0395,0.69,248800.0,0.672,1.71e-06,1,0.802,-9.38,1,0.382,25156,0.736
26,0.988,0.284,151280.0,0.169,0.000135,2,0.111,-13.818,0,0.0448,26227,0.0422
51,0.261,0.797,297173.0,0.627,7.16e-06,2,0.191,-5.815,0,0.194,22452,0.67
24,0.969,0.166,313000.0,0.0499,0.914,0,0.212,-26.071,0,0.0403,7674,0.0395
34,0.86,0.423,418467.0,0.266,0.844,7,0.264,-14.214,0,0.0412,24871,0.435
8,0.946,0.406,135867.0,0.208,1.84e-05,1,0.541,-19.234,0,0.0821,26227,0.24
56,0.111,0.602,218333.0,0.837,3.01e-06,7,0.58,-4.897,1,0.0408,23068,0.357
12,0.823,0.431,361436.0,0.349,0.876,7,0.708,-15.65,0,0.0701,26227,0.199
60,0.966,0.389,174172.0,0.053,0.162,10,0.107,-20.423,0,0.035,9669,0.0386
39,0.177,0.439,114387.0,0.969,0.00559,1,0.0884,-4.808,1,0.127,13631,0.747
52,0.104,0.781,199280.0,0.644,0.0,1,0.147,-7.021,1,0.235,26227,0.458
52,0.0828,0.737,207353.0,0.708,0.00145,4,0.104,-5.288,0,0.179,14144,0.479
74,0.133,0.676,,0.624,3.35e-06,11,0.104,-5.731,0,0.065,2605,0.726
29,0.156,0.686,161133.0,0.682,0.0036,5,0.252,-11.469,0,0.0317,8448,0.922
45,0.00336,0.872,199041.0,0.39,2.9e-05,4,0.111,-10.46,0,0.188,24044,0.0812
34,0.0647,0.737,217710.0,0.642,0.372,0,0.0589,-8.353,1,0.0286,4459,0.906
64,0.00908,0.703,163340.0,0.709,0.0,0,0.127,-6.452,0,0.402,10543,0.569
59,0.0528,0.608,,0.759,3.41e-06,4,0.103,-6.096,0,0.0441,25323,0.336
11,0.99,0.72,,0.513,0.000634,7,0.312,-13.465,1,0.931,6708,0.749
32,0.338,0.357,111507.0,0.679,0.94,7,0.471,-10.279,1,0.0499,13006,0.72
10,0.828,0.397,204933.0,0.111,0.216,7,0.138,-19.327,1,0.0599,12530,0.136
35,0.982,0.387,186000.0,0.0693,0.00406,2,0.106,-21.907,0,0.0494,26227,0.195
66,0.0322,0.734,216360.0,0.635,0.0,8,0.0808,-7.03,0,0.0816,26227,0.931
48,0.0943,0.77,264600.0,0.444,0.0,1,0.0861,-12.226,1,0.441,20850,0.418
69,0.0242,0.854,224258.0,0.766,0.0,0,0.0793,-4.697,1,0.141,4685,0.784
57,0.287,0.47,271013.0,0.742,2.57e-06,0,0.381,-3.243,0,0.0383,11234,0.253
26,0.0206,0.475,290600.0,0.343,0.0142,0,0.54,-6.808,0,0.0325,8585,0.58
62,0.04,0.728,190821.0,0.801,0.0,9,0.0415,-4.428,1,0.0439,6229,0.656
64,0.208,0.785,197787.0,0.674,0.0,10,0.285,-3.936,0,0.043,1636,0.848
59,0.00616,0.752,176414.0,0.883,0.0998,8,0.167,-4.45,1,0.0426,5774,0.509
53,0.94,0.317,234373.0,0.0302,0.298,4,0.0792,-30.447,0,0.0342,15956,0.165
34,0.869,0.373,516638.0,0.304,0.904,10,0.11,-12.306,1,0.0327,24852,0.189
28,0.962,0.53,139507.0,0.103,0.802,5,0.118,-25.144,1,0.051,8528,0.669
55,0.922,0.703,177429.0,0.34,0.0,6,0.0879,-9.697,0,0.0823,22048,0.502
56,0.143,0.738,367227.0,0.782,6.4e-06,2,0.176,-6.315,1,0.169,12625,0.654
45,0.99,0.307,310000.0,0.0595,0.883,8,0.368,-26.442,0,0.0365,17566,0.0394
32,0.982,0.128,326867.0,0.0386,0.804,3,0.266,-27.443,0,0.0386,26227,0.0356
58,0.0114,0.648,,0.947,0.0567,7,0.105,-6.617,1,0.0369,3491,0.602
68,0.0748,0.57,,0.903,0.0,0,0.199,-4.835,0,0.0905,24320,0.603
48,0.126,0.664,,0.637,0.0,0,0.378,-4.597,0,0.417,26227,0.0393
51,0.337,0.473,190227.0,0.323,0.000187,7,0.364,-15.639,0,0.0374,26227,0.493
72,0.457,0.649,258133.0,0.531,0.0,7,0.249,-8.335,0,0.0363,19211,0.488
45,0.0212,0.466,,0.38,0.504,3,0.0818,-10.217,1,0.0292,12916,0.239
39,0.252,0.756,235102.0,0.522,1.13e-06,10,0.15,-5.14,0,0.151,25378,0.761
28,0.000121,0.376,125667.0,0.803,0.0,0,0.149,-3.314,0,0.0319,25596,0.711
46,0.406,0.505,216222.0,0.564,0.0,5,0.17,-8.0,1,0.0731,5183,0.511
30,0.67,0.61,154818.0,0.416,0.0,8,0.413,-7.357,0,0.0612,20699,0.444
60,0.0162,0.388,,0.744,0.0,9,0.0762,-4.944,0,0.0461,14078,0.33
58,0.346,0.756,292467.0,0.523,0.0,11,0.191,-6.321,0,0.141,5234,0.34
47,0.224,0.695,341560.0,0.822,0.00146,2,0.103,-6.928,1,0.049,24063,0.851
19,0.991,0.398,48720.0,0.0951,0.867,3,0.107,-25.748,0,0.0339,26227,0.554
49,0.0521,0.573,219080.0,0.848,0.0,10,0.25,-2.742,0,0.057,3183,0.561
51,0.00452,0.767,179591.0,0.803,1.75e-05,10,0.0961,-4.773,0,0.0571,10755,0.317
53,0.0377,0.568,162743.0,0.9,0.0,10,0.363,-3.629,1,0.139,24671,0.375
9,0.985,0.287,453680.0,0.107,0.000105,0,0.0708,-17.401,0,0.0488,21662,0.0616
47,0.317,0.467,,0.536,0.0119,7,0.123,-10.906,0,0.0268,21719,0.429
31,0.941,0.162,159133.0,0.128,0.00663,1,0.121,-16.619,1,0.0406,17784,0.0655
65,0.792,0.802,196800.0,0.382,0.163,1,0.0783,-7.356,0,0.0312,26198,0.581
46,0.767,0.357,291480.0,0.534,0.000378,11,0.153,-6.865,0,0.0284,11880,0.337
41,0.911,0.346,164227.0,0.152,0.0,1,0.0957,-11.312,0,0.0388,22918,0.175
39,0.934,0.726,178827.0,0.498,0.875,9,0.106,-7.92,1,0.0848,5929,0.807
58,0.417,0.638,278867.0,0.28,0.439,0,0.0611,-16.516,0,0.0673,12639,0.734
32,0.762,0.557,124920.0,0.92,0.0,10,0.763,-4.145,0,0.944,12560,0.301
49,0.171,0.568,249827.0,0.698,0.000747,3,0.325,-10.029,0,0.113,21861,0.669
41,0.904,0.68,186627.0,0.15,0.0,0,0.101,-11.423,0,0.125,21874,0.315
31,0.713,0.611,280853.0,0.501,0.726,8,0.0659,-11.348,0,0.0705,635,0.883
55,0.917,0.429,235653.0,0.289,0.234,8,0.311,-14.15,0,0.0403,5953,0.181
37,0.0334,0.719,344987.0,0.699,0.00239,4,0.46,-5.492,0,0.0652,26227,0.829
60,2.57e-05,0.143,256333.0,0.919,0.00427,0,0.134,-4.438,0,0.11,14502,0.201
33,0.821,0.633,83227.0,0.843,0.0,9,0.922,-5.971,0,0.936,24821,0.444
11,0.784,0.579,1444792.0,0.769,0.0,4,0.971,-14.623,0,0.948,26227,0.141
19,0.814,0.502,57864.0,0.806,0.0,9,0.974,-16.132,0,0.88,5659,0.448
34,0.951,0.266,108120.0,0.192,0.321,10,0.128,-18.116,1,0.0492,1974,0.129
81,0.161,0.684,250840.0,0.811,0.000363,10,0.0871,-4.494,0,0.0714,22353,0.721
53,0.062,0.714,187932.0,0.959,4.5e-05,4,0.0353,-1.503,1,0.0486,583,0.65
33,0.517,0.76,180000.0,0.412,0.00143,10,0.211,-12.071,1,0.0288,2092,0.771
39,0.00971,0.524,178787.0,0.977,0.000133,4,0.269,-3.192,0,0.0727,26227,0.594
44,0.227,0.509,197480.0,0.839,0.0,2,0.353,-3.883,0,0.0528,20428,0.639
48,0.578,0.614,205240.0,0.299,0.0,3,0.103,-9.792,0,0.0279,6465,0.397
60,0.205,0.747,212920.0,0.533,0.0,4,0.119,-6.326,0,0.0403,10240,0.38
52,0.233,0.48,123840.0,0.435,7.75e-05,10,0.204,-8.851,0,0.0359,24159,0.538
39,0.312,0.737,144973.0,0.604,0.145,1,0.0942,-11.463,1,0.0437,22899,0.187
53,0.00426,0.512,221227.0,0.797,0.0,8,0.0993,-4.425,1,0.0507,26227,0.678
58,0.109,0.578,138433.0,0.622,0.764,1,0.0964,-6.646,1,0.137,11422,0.415
13,0.847,0.261,222267.0,0.127,0.949,0,0.383,-23.921,0,0.0414,9984,0.328
49,0.000222,0.311,300080.0,0.744,0.000426,5,0.106,-4.609,0,0.0585,17381,0.531
51,0.732,0.676,248709.0,0.343,0.392,0,0.118,-12.995,1,0.0973,5290,0.262
30,0.885,0.493,264360.0,0.902,0.0,8,0.898,-4.842,0,0.923,21625,0.465
71,0.22,0.625,248156.0,0.707,0.0,5,0.213,-4.761,0,0.0337,9901,0.479
42,0.393,0.667,262907.0,0.379,0.0,3,0.0971,-7.917,0,0.0315,6773,0.222
26,0.992,0.244,,0.104,0.825,10,0.0893,-20.735,1,0.0472,22531,0.117
8,0.984,0.561,,0.459,0.000486,3,0.676,-17.611,1,0.515,3200,0.383
40,0.989,0.414,54013.0,0.238,0.909,10,0.151,-24.808,0,0.0449,2351,0.969
44,0.91,0.508,326773.0,0.213,0.000929,4,0.106,-11.422,0,0.0502,14905,0.0615
42,0.0178,0.764,142846.0,0.643,0.0,4,0.12,-7.614,1,0.161,26227,0.321
16,0.975,0.358,,0.0417,0.761,0,0.0966,-20.219,0,0.0368,15919,0.103
45,0.869,0.381,164813.0,0.683,0.0,10,0.946,-12.577,1,0.201,6453,0.748
11,0.748,0.18,402640.0,0.0409,0.196,1,0.0671,-27.699,0,0.0591,26227,0.0504
29,0.983,0.495,158520.0,0.107,0.0131,1,0.648,-19.629,0,0.0399,16495,0.285
66,0.946,0.228,213713.0,0.224,0.000222,10,0.273,-12.749,0,0.0311,16206,0.18
36,0.165,0.497,207467.0,0.787,0.522,0,0.17,-11.039,0,0.0734,9011,0.812
38,0.995,0.362,583000.0,0.034,0.923,5,0.0732,-33.011,1,0.0441,26227,0.236
8,0.951,0.206,467173.0,0.0173,0.721,2,0.129,-31.991,0,0.0402,2697,0.0462
67,0.452,0.67,225493.0,0.451,3.04e-05,6,0.119,-9.59,0,0.113,12748,0.398
52,0.0497,0.677,85449.0,0.211,0.898,5,0.0993,-12.762,0,0.0335,21187,0.562
47,0.597,0.78,192093.0,0.483,0.0,2,0.0852,-9.205,1,0.287,26227,0.415
68,0.803,0.457,,0.408,0.884,0,0.126,-11.474,0,0.0307,26227,0.128
40,0.423,0.416,452501.0,0.837,0.0,11,0.385,-6.265,0,0.152,23966,0.778
30,0.874,0.582,210173.0,0.82,0.0,4,0.912,-7.682,0,0.946,23305,0.408
46,0.0695,0.516,311907.0,0.824,0.753,1,0.221,-10.027,1,0.0363,588,0.882
56,0.0133,0.687,242587.0,0.871,0.0,9,0.122,-5.469,0,0.171,24035,0.629
12,0.978,0.161,427120.0,0.0825,0.0756,11,0.106,-23.409,0,0.0449,19950,0.0363
46,0.158,0.392,221827.0,0.942,4.48e-05,0,0.802,-8.62,0,0.559,14755,0.582
70,0.097,0.646,185316.0,0.503,0.0,2,0.13,-7.218,0,0.0402,12936,0.509
28,0.993,0.253,391333.0,0.0586,0.938,3,0.139,-27.253,0,0.0439,2937,0.172
54,0.0404,0.722,171013.0,0.663,0.0,8,0.108,-4.652,1,0.436,13197,0.81
5,0.975,0.351,147880.0,0.155,0.00319,8,0.183,-19.419,0,0.0455,22346,0.23
10,0.934,0.31,349533.0,0.127,0.387,1,0.109,-23.284,0,0.0498,9259,0.298
39,0.633,0.579,,0.197,0.00502,1,0.592,-16.606,0,0.0353,11850,0.67
0,0.989,0.252,151342.0,0.151,0.909,7,0.0854,-16.944,1,0.0341,10969,0.0373
46,0.00317,0.512,217493.0,0.958,0.0403,10,0.295,-3.979,0,0.16,26227,0.39
44,0.285,0.369,355000.0,0.689,0.0,0,0.13,-5.893,1,0.088,26227,0.401
15,0.982,0.403,,0.0499,0.0,0,0.441,-23.433,0,0.166,26227,0.502
60,0.777,0.538,,0.419,0.329,1,0.0967,-9.705,0,0.0353,26089,0.529
27,0.987,0.292,,0.153,0.93,0,0.0882,-21.056,0,0.0355,11642,0.322
41,0.04,0.701,241373.0,0.578,0.0,5,0.178,-4.721,0,0.0418,24085,0.513
35,0.889,0.251,970933.0,0.183,0.0468,1,0.317,-19.801,0,0.0441,2280,0.087
26,0.00813,0.755,196659.0,0.83,0.000101,1,0.245,-2.196,0,0.127,26227,0.739
47,0.926,0.669,218400.0,0.246,0.0194,10,0.108,-13.997,0,0.0311,26227,0.17
29,0.977,0.341,62307.0,0.265,0.921,1,0.37,-18.892,1,0.0314,26227,0.624
53,0.0277,0.596,264400.0,0.492,1.45e-06,4,0.08,-5.903,0,0.089,25993,0.546
34,0.0664,0.399,606160.0,0.786,0.807,3,0.178,-6.551,1,0.0388,7976,0.66
10,0.829,0.449,170853.0,0.609,0.0,2,0.496,-15.414,1,0.903,17752,0.0884
43,0.82,0.509,108375.0,0.0739,0.858,5,0.0954,-14.063,0,0.082,26227,0.615
65,0.375,0.4,216786.0,0.724,0.0,11,0.0927,-6.064,0,0.253,25268,0.43
37,0.325,0.678,222853.0,0.717,0.431,8,0.0701,-9.119,1,0.031,1,0.782
3,0.972,0.335,,0.028,0.0,3,0.4,-31.667,1,0.0723,26227,0.153
34,0.207,0.621,246507.0,0.326,0.0021,10,0.0573,-12.563,1,0.0356,17080,0.542
64,0.14,0.688,159485.0,0.634,0.000263,8,0.253,-10.443,1,0.0929,22432,0.561
43,0.757,0.576,173667.0,0.976,0.0,8,0.832,-2.754,1,0.916,25307,0.354
26,0.819,0.449,,0.948,0.0,4,0.973,-5.426,1,0.943,26227,0.12
45,0.0101,0.472,348591.0,0.458,0.257,10,0.112,-7.926,1,0.0442,10251,0.371
5,0.908,0.191,130947.0,0.507,0.977,3,0.832,-10.216,0,0.0375,20031,0.112
43,0.0927,0.743,144231.0,0.426,0.0,5,0.104,-10.97,1,0.214,1121,0.151
42,0.147,0.584,297273.0,0.444,0.0,0,0.607,-11.424,1,0.0407,26227,0.24
32,0.176,0.477,143507.0,0.884,0.231,10,0.227,-6.767,0,0.0856,25702,0.432
51,0.00219,0.757,221400.0,0.496,9.27e-05,2,0.0395,-8.031,1,0.0467,2071,0.862
